;time;be_de;be_fr;de_fr
1341;20200225_2100;0.0;185.7;219.7
1342;20200225_2200;0.0;186.3;262.0
1343;20200225_2300;0.0;242.5;242.5
1344;20200226_0000;0.0;250.9;344.3
1345;20200226_0100;0.0;276.4;362.3
1346;20200226_0200;20.1;313.5;313.5
1347;20200226_0300;414.4;174.7;174.7
1348;20200226_0400;264.6;96.3;96.3
1349;20200226_0500;264.2;36.5;36.5
1350;20200226_0600;328.3;62.8;62.8
1351;20200226_0700;425.1;151.7;151.7
1352;20200226_0800;117.4;318.9;318.9
1353;20200226_0900;404.8;327.7;327.7
1354;20200226_1000;164.6;336.2;336.2
1355;20200226_1100;125.4;335.5;335.5
1356;20200226_1200;157.8;305.9;305.9
1357;20200226_1300;144.2;294.9;294.9
1358;20200226_1400;411.0;231.1;231.1
1359;20200226_1500;501.4;106.0;106.0
1360;20200226_1600;381.7;49.3;49.3
1361;20200226_1700;0.0;0.0;0.0
1362;20200226_1800;0.0;0.0;0.0
1363;20200226_1900;199.3;64.1;64.1
1364;20200226_2000;0.0;78.9;78.9
1365;20200226_2100;64.2;38.0;38.0
1366;20200226_2200;70.0;46.0;46.0
1367;20200226_2300;150.4;66.0;66.0
1368;20200227_0000;217.2;106.9;106.9
1369;20200227_0100;171.4;196.7;196.7
1370;20200227_0200;152.9;222.9;222.9
1371;20200227_0300;311.4;242.3;242.3
1372;20200227_0400;307.8;177.9;177.9
1373;20200227_0500;345.6;194.9;194.9
1374;20200227_0600;444.6;127.8;127.8
1375;20200227_0700;436.3;286.1;286.1
1376;20200227_0800;49.1;464.6;500.0
1377;20200227_0900;160.5;500.0;500.0
1378;20200227_1000;0.0;416.4;574.5
1379;20200227_1100;184.3;476.2;476.2
1380;20200227_1200;120.0;497.1;502.9
1381;20200227_1300;100.0;500.0;500.0
1382;20200227_1400;23.4;500.0;500.0
1383;20200227_1500;170.3;500.0;500.0
1384;20200227_1600;424.0;257.6;257.6
1385;20200227_1700;0.0;0.0;0.0
1386;20200227_1800;0.0;0.0;0.0
1387;20200227_1900;0.0;0.0;0.0
1388;20200227_2000;355.1;26.0;26.0
1389;20200227_2100;313.2;116.6;116.6
1390;20200227_2200;332.6;142.5;142.5
1391;20200227_2300;343.4;159.3;159.3
1392;20200228_0000;343.5;267.5;267.5
1393;20200228_0100;332.0;296.4;296.4
1394;20200228_0200;0.0;220.6;220.6
1395;20200228_0300;449.8;246.6;246.6
1396;20200228_0400;390.1;74.7;74.7
1397;20200228_0500;477.1;53.1;53.1
1398;20200228_0600;375.8;115.6;115.6
1399;20200228_0700;306.3;19.3;19.3
1400;20200228_0800;0.0;0.0;0.0
1401;20200228_0900;323.7;33.4;33.4
1402;20200228_1000;343.6;48.7;48.7
1403;20200228_1100;392.6;179.0;179.0
1404;20200228_1200;345.1;198.4;198.4
1405;20200228_1300;345.9;216.8;216.8
1406;20200228_1400;378.6;135.4;135.4
1407;20200228_1500;392.9;49.9;49.9
1408;20200228_1600;313.9;61.2;61.2
1409;20200228_1700;371.5;2.0;2.0
1410;20200228_1800;392.1;99.0;99.0
1411;20200228_1900;377.5;73.4;73.4
1412;20200228_2000;365.4;36.8;36.8
1413;20200228_2100;0.0;0.0;0.0
1414;20200228_2200;288.3;87.7;87.7
1415;20200228_2300;286.7;50.4;50.4
1416;20200229_0000;296.1;5.9;5.9
1417;20200229_0100;298.2;7.2;7.2
1418;20200229_0200;0.0;0.0;0.0
1419;20200229_0300;326.1;6.2;6.2
1420;20200229_0400;0.0;0.0;0.0
1421;20200229_0500;248.9;34.5;34.5
1422;20200229_0600;367.4;59.6;59.6
1423;20200229_0700;348.3;310.9;310.9
1424;20200229_0800;323.0;373.3;373.3
1425;20200229_0900;101.1;500.0;500.0
1426;20200229_1000;421.4;308.3;308.3
1427;20200229_1100;116.7;500.0;500.0
1428;20200229_1200;145.1;490.9;490.9
1429;20200229_1300;164.8;455.1;455.1
1430;20200229_1400;402.5;287.6;287.6
1431;20200229_1500;465.3;241.7;241.7
1432;20200229_1600;412.9;16.5;16.5
1433;20200229_1700;0.0;0.0;0.0
1434;20200229_1800;0.0;0.0;0.0
1435;20200229_1900;0.0;0.0;0.0
1436;20200229_2000;173.7;12.3;12.3
1437;20200229_2100;271.7;2.4;2.4
1438;20200229_2200;251.4;73.5;73.5
1439;20200229_2300;184.9;55.0;55.0
1440;20200301_0000;0.0;0.0;0.0
1441;20200301_0100;0.0;0.0;0.0
1442;20200301_0200;0.0;0.0;0.0
1443;20200301_0300;215.1;0.0;0.0
1444;20200301_0400;155.6;70.9;70.9
1445;20200301_0500;230.8;29.9;29.9
1446;20200301_0600;143.2;142.6;142.6
1447;20200301_0700;337.1;431.4;431.4
1448;20200301_0800;0.0;0.0;703.9
1449;20200301_0900;0.0;158.0;704.7
1450;20200301_1000;0.0;313.7;650.3
1451;20200301_1100;373.5;173.4;173.4
1452;20200301_1200;313.4;202.2;202.2
1453;20200301_1300;0.0;485.1;485.1
1454;20200301_1400;160.5;500.0;500.0
1455;20200301_1500;206.7;432.1;432.1
1456;20200301_1600;0.0;248.1;248.1
1457;20200301_1700;292.2;106.2;106.2
1458;20200301_1800;6.0;128.8;128.8
1459;20200301_1900;0.0;149.4;149.4
1460;20200301_2000;0.0;126.0;126.0
1461;20200301_2100;0.0;151.3;228.6
1462;20200301_2200;0.0;48.7;120.5
1463;20200301_2300;0.0;168.1;302.9
1464;20200302_0000;0.0;244.5;285.2
1465;20200302_0100;0.0;276.3;355.4
1466;20200302_0200;0.0;307.4;350.7
1467;20200302_0300;0.0;336.9;336.9
1468;20200302_0400;0.0;322.0;322.0
1469;20200302_0500;0.0;290.1;290.1
1470;20200302_0600;0.0;267.6;267.6
1471;20200302_0700;0.0;170.3;527.0
1472;20200302_0800;0.0;16.0;632.8
1473;20200302_0900;0.0;0.0;252.8
1474;20200302_1000;0.0;0.0;218.5
1475;20200302_1100;0.0;173.5;299.2
1476;20200302_1200;0.0;215.7;265.9
1477;20200302_1300;0.0;224.0;238.0
1478;20200302_1400;0.0;224.3;224.3
1479;20200302_1500;135.9;96.8;96.8
1480;20200302_1600;82.9;2.4;2.4
1481;20200302_1700;294.7;45.1;45.1
1482;20200302_1800;152.1;35.3;35.3
1483;20200302_1900;67.1;65.7;65.7
1484;20200302_2000;0.0;123.8;144.3
1485;20200302_2100;0.0;122.2;161.3
1486;20200302_2200;0.0;98.7;237.7
1487;20200302_2300;0.0;120.1;230.9
1488;20200303_0000;0.0;214.3;262.2
1489;20200303_0100;1.6;254.6;374.2
1490;20200303_0200;0.0;250.9;347.0
1491;20200303_0300;0.0;270.7;340.3
1492;20200303_0400;0.0;291.2;335.8
1493;20200303_0500;85.3;267.1;267.1
1494;20200303_0600;0.0;257.7;257.7
1495;20200303_0700;0.0;250.0;250.0
1496;20200303_0800;123.9;271.3;271.3
1497;20200303_0900;0.0;38.6;619.9
1498;20200303_1000;0.0;202.6;797.4
1499;20200303_1100;0.0;217.2;782.8
1500;20200303_1200;0.0;225.2;774.8
1501;20200303_1300;0.0;226.0;774.0
1502;20200303_1400;0.0;162.2;756.5
1503;20200303_1500;0.0;281.6;450.8
1504;20200303_1600;0.0;251.4;251.4
1505;20200303_1700;53.5;132.2;132.2
1506;20200303_1800;101.4;77.3;77.3
1507;20200303_1900;44.3;143.5;143.5
1508;20200303_2000;14.0;187.5;187.5
1509;20200303_2100;0.0;179.2;225.8
1510;20200303_2200;0.0;207.7;245.6
1511;20200303_2300;0.0;243.8;243.8
1512;20200304_0000;0.0;271.1;297.6
1513;20200304_0100;0.0;288.2;312.2
1514;20200304_0200;135.8;281.5;281.5
1515;20200304_0300;406.6;150.4;150.4
1516;20200304_0400;235.2;60.5;60.5
1517;20200304_0500;242.4;19.4;19.4
1518;20200304_0600;291.6;72.1;72.1
1519;20200304_0700;402.9;172.2;172.2
1520;20200304_0800;159.1;361.6;361.6
1521;20200304_0900;196.6;325.6;325.6
1522;20200304_1000;192.4;382.8;382.8
1523;20200304_1100;330.1;303.5;303.5
1524;20200304_1200;362.5;280.7;280.7
1525;20200304_1300;226.3;341.5;341.5
1526;20200304_1400;372.4;277.9;277.9
1527;20200304_1500;522.0;151.6;151.6
1528;20200304_1600;368.7;11.0;11.0
1529;20200304_1700;0.0;0.0;0.0
1530;20200304_1800;0.0;0.0;0.0
1531;20200304_1900;186.8;65.2;65.2
1532;20200304_2000;37.3;80.6;80.6
1533;20200304_2100;4.9;81.3;81.3
1534;20200304_2200;91.4;75.0;75.0
1535;20200304_2300;127.1;109.5;109.5
1536;20200305_0000;173.5;150.4;150.4
1537;20200305_0100;165.1;212.4;217.3
1538;20200305_0200;146.1;214.1;214.1
1539;20200305_0300;333.8;230.4;230.4
1540;20200305_0400;371.8;175.5;175.5
1541;20200305_0500;356.4;194.5;194.5
1542;20200305_0600;435.4;108.3;108.3
1543;20200305_0700;425.3;275.1;275.1
1544;20200305_0800;263.9;326.1;326.1
1545;20200305_0900;88.7;88.7;614.5
1546;20200305_1000;54.1;436.7;563.3
1547;20200305_1100;63.1;425.0;575.0
1548;20200305_1200;126.7;500.0;500.0
1549;20200305_1300;100.2;499.3;500.7
1550;20200305_1400;122.4;500.0;500.0
1551;20200305_1500;0.0;491.4;491.4
1552;20200305_1600;371.5;273.9;273.9
1553;20200305_1700;0.0;0.0;0.0
1554;20200305_1800;0.0;0.0;0.0
1555;20200305_1900;0.0;0.0;0.0
1556;20200305_2000;328.8;55.3;55.3
1557;20200305_2100;351.9;161.1;161.1
1558;20200305_2200;359.6;173.7;173.7
1559;20200305_2300;371.7;206.6;206.6
1560;20200306_0000;352.7;296.6;296.6
1561;20200306_0100;348.7;303.0;303.0
1562;20200306_0200;0.0;236.9;236.9
1563;20200306_0300;454.1;231.4;231.4
1564;20200306_0400;403.8;71.7;71.7
1565;20200306_0500;482.5;46.7;46.7
1566;20200306_0600;380.4;109.6;109.6
1567;20200306_0700;0.0;0.0;0.0
1568;20200306_0800;371.7;15.1;15.1
1569;20200306_0900;0.0;0.0;0.0
1570;20200306_1000;376.2;76.3;76.3
1571;20200306_1100;368.3;172.4;172.4
1572;20200306_1200;399.0;214.1;214.1
1573;20200306_1300;403.2;195.1;195.1
1574;20200306_1400;363.5;163.1;163.1
1575;20200306_1500;344.5;8.5;8.5
1576;20200306_1600;0.0;0.0;0.0
1577;20200306_1700;0.0;0.0;0.0
1578;20200306_1800;397.9;104.9;104.9
1579;20200306_1900;382.8;74.6;74.6
1580;20200306_2000;371.8;37.0;37.0
1581;20200306_2100;0.0;0.0;0.0
1582;20200306_2200;306.5;89.1;89.1
1583;20200306_2300;304.8;49.1;49.1
1584;20200307_0000;0.0;0.0;0.0
1585;20200307_0100;0.0;0.0;0.0
1586;20200307_0200;0.0;0.0;0.0
1587;20200307_0300;0.0;0.0;0.0
1588;20200307_0400;0.0;0.0;0.0
1589;20200307_0500;263.2;32.5;32.5
1590;20200307_0600;405.1;74.5;74.5
1591;20200307_0700;371.1;327.5;327.5
1592;20200307_0800;68.3;482.8;482.8
1593;20200307_0900;109.6;500.0;500.0
1594;20200307_1000;355.2;500.0;500.0
1595;20200307_1100;442.1;299.1;299.1
1596;20200307_1200;195.9;500.0;500.0
1597;20200307_1300;434.0;279.3;279.3
1598;20200307_1400;441.4;304.4;304.4
1599;20200307_1500;490.4;286.8;286.8
1600;20200307_1600;483.2;50.7;50.7
1601;20200307_1700;0.0;0.0;0.0
1602;20200307_1800;0.0;0.0;0.0
1603;20200307_1900;0.0;0.0;0.0
1604;20200307_2000;0.0;0.0;0.0
1605;20200307_2100;270.8;0.4;0.4
1606;20200307_2200;304.0;73.6;73.6
1607;20200307_2300;240.9;57.9;57.9
1608;20200308_0000;210.9;125.6;125.6
1609;20200308_0100;173.3;199.0;199.0
1610;20200308_0200;0.0;241.2;241.2
1611;20200308_0300;0.0;245.0;245.0
1612;20200308_0400;0.0;247.3;247.3
1613;20200308_0500;121.4;236.7;236.7
1614;20200308_0600;0.0;225.3;430.9
1615;20200308_0700;59.6;59.6;606.0
1616;20200308_0800;0.0;373.2;626.8
1617;20200308_0900;186.4;500.0;500.0
1618;20200308_1000;183.1;500.0;500.0
1619;20200308_1100;93.3;500.0;500.0
1620;20200308_1200;295.5;334.7;334.7
1621;20200308_1300;332.5;263.3;263.3
1622;20200308_1400;163.5;499.0;501.0
1623;20200308_1500;253.1;338.2;338.2
1624;20200308_1600;0.0;249.8;249.8
1625;20200308_1700;22.3;69.4;69.4
1626;20200308_1800;127.3;57.9;57.9
1627;20200308_1900;264.7;66.7;66.7
1628;20200308_2000;263.8;65.7;65.7
1629;20200308_2100;67.5;111.1;147.7
1630;20200308_2200;0.0;185.2;270.2
1631;20200308_2300;0.0;208.6;293.6
1632;20200309_0000;0.0;297.8;297.8
1633;20200309_0100;0.0;258.5;258.5
1634;20200309_0200;0.0;246.2;246.2
1635;20200309_0300;0.0;247.3;247.3
1636;20200309_0400;0.0;249.3;249.3
1637;20200309_0500;0.0;249.7;249.7
1638;20200309_0600;0.0;248.0;248.0
1639;20200309_0700;0.0;244.8;244.8
1640;20200309_0800;0.0;205.3;276.2
1641;20200309_0900;0.0;238.3;238.3
1642;20200309_1000;0.0;214.9;214.9
1643;20200309_1100;0.0;236.6;276.1
1644;20200309_1200;0.0;213.3;213.3
1645;20200309_1300;0.0;246.9;246.9
1646;20200309_1400;0.0;242.3;242.3
1647;20200309_1500;357.6;276.1;276.1
1648;20200309_1600;324.7;230.3;230.3
1649;20200309_1700;267.8;106.6;106.6
1650;20200309_1800;160.5;77.4;77.4
1651;20200309_1900;312.6;94.6;94.6
1652;20200309_2000;281.3;149.5;149.5
1653;20200309_2100;232.9;184.3;184.3
1654;20200309_2200;228.5;212.4;212.4
1655;20200309_2300;67.8;350.8;360.5
1656;20200310_0000;0.0;302.5;302.5
1657;20200310_0100;0.0;261.6;307.7
1658;20200310_0200;0.0;256.6;310.6
1659;20200310_0300;0.0;284.1;329.2
1660;20200310_0400;0.0;297.5;297.5
1661;20200310_0500;0.0;276.2;276.2
1662;20200310_0600;0.0;315.6;315.6
1663;20200310_0700;0.0;457.2;457.2
1664;20200310_0800;0.0;467.8;514.5
1665;20200310_0900;107.8;500.0;500.0
1666;20200310_1000;0.0;395.6;440.2
1667;20200310_1100;0.0;355.7;405.6
1668;20200310_1200;0.0;237.0;237.0
1669;20200310_1300;0.0;312.0;341.0
1670;20200310_1400;0.0;218.9;292.5
1671;20200310_1500;0.0;289.6;362.1
1672;20200310_1600;0.0;217.1;268.3
1673;20200310_1700;76.5;114.2;114.2
1674;20200310_1800;234.1;54.9;54.9
1675;20200310_1900;170.3;38.5;38.5
1676;20200310_2000;142.5;77.4;77.4
1677;20200310_2100;78.4;139.2;139.2
1678;20200310_2200;46.4;221.3;221.3
1679;20200310_2300;0.0;238.0;238.0
1680;20200311_0000;0.0;230.2;258.9
1681;20200311_0100;0.0;268.3;289.1
1682;20200311_0200;0.0;270.7;332.1
1683;20200311_0300;0.0;209.3;386.0
1684;20200311_0400;0.0;282.4;322.8
1685;20200311_0500;0.0;269.2;282.5
1686;20200311_0600;0.0;125.7;562.0
1687;20200311_0700;0.0;196.9;803.1
1688;20200311_0800;0.0;236.8;763.2
1689;20200311_0900;0.0;0.0;741.5
1690;20200311_1000;0.0;0.0;747.8
1691;20200311_1100;367.3;193.1;193.1
1692;20200311_1200;76.5;497.3;502.7
1693;20200311_1300;97.3;500.0;500.0
1694;20200311_1400;275.8;500.0;500.0
1695;20200311_1500;0.0;498.5;498.5
1696;20200311_1600;0.0;442.6;442.6
1697;20200311_1700;361.0;192.6;192.6
1698;20200311_1800;246.4;140.9;140.9
1699;20200311_1900;0.0;178.6;178.6
1700;20200311_2000;0.0;201.1;201.1
1701;20200311_2100;0.0;183.4;218.6
1702;20200311_2200;0.0;159.4;286.4
1703;20200311_2300;0.0;206.3;273.6
1704;20200312_0000;0.0;259.4;297.1
1705;20200312_0100;0.0;261.3;339.4
1706;20200312_0200;0.0;265.2;365.0
1707;20200312_0300;0.0;250.5;385.9
1708;20200312_0400;0.0;238.8;384.9
1709;20200312_0500;0.0;234.1;315.2
1710;20200312_0600;0.0;144.0;539.8
1711;20200312_0700;0.0;0.0;768.3
1712;20200312_0800;0.0;206.7;793.3
1713;20200312_0900;0.0;240.2;759.8
1714;20200312_1000;0.0;0.0;324.8
1715;20200312_1100;0.0;0.0;719.5
1716;20200312_1200;35.2;315.5;684.5
1717;20200312_1300;0.0;0.0;627.7
1718;20200312_1400;66.5;128.5;550.2
1719;20200312_1500;5.2;5.2;696.2
1720;20200312_1600;0.0;253.5;325.5
1721;20200312_1700;21.4;88.5;135.6
1722;20200312_1800;3.3;76.0;97.8
1723;20200312_1900;23.9;4.0;4.0
1724;20200312_2000;75.8;31.7;31.7
1725;20200312_2100;56.6;50.7;50.7
1726;20200312_2200;107.2;41.2;41.2
1727;20200312_2300;174.3;110.3;110.3
1728;20200313_0000;342.1;91.7;91.7
1729;20200313_0100;367.8;64.9;64.9
1730;20200313_0200;382.3;76.5;76.5
1731;20200313_0300;353.0;19.2;19.2
1732;20200313_0400;316.8;6.0;6.0
1733;20200313_0500;338.8;112.5;112.5
1734;20200313_0600;401.1;87.4;87.4
1735;20200313_0700;442.3;6.8;6.8
1736;20200313_0800;479.9;3.8;3.8
1737;20200313_0900;526.4;45.4;45.4
1738;20200313_1000;0.0;0.0;0.0
1739;20200313_1100;0.0;0.0;0.0
1740;20200313_1200;0.0;0.0;0.0
1741;20200313_1300;0.0;0.0;0.0
1742;20200313_1400;428.1;53.9;53.9
1743;20200313_1500;0.0;0.0;0.0
1744;20200313_1600;334.9;5.5;5.5
1745;20200313_1700;412.5;0.8;0.8
1746;20200313_1800;434.0;118.8;118.8
1747;20200313_1900;420.8;100.0;100.0
1748;20200313_2000;387.6;75.0;75.0
1749;20200313_2100;341.2;38.7;38.7
1750;20200313_2200;288.1;138.6;138.6
1751;20200313_2300;255.4;65.2;65.2
1752;20200314_0000;258.2;18.3;18.3
1753;20200314_0100;0.0;0.0;0.0
1754;20200314_0200;0.0;0.0;0.0
1755;20200314_0300;0.0;0.0;0.0
1756;20200314_0400;301.7;32.3;32.3
1757;20200314_0500;341.0;40.0;40.0
1758;20200314_0600;396.8;41.1;41.1
1759;20200314_0700;533.9;133.7;133.7
1760;20200314_0800;525.3;211.9;211.9
1761;20200314_0900;600.6;241.4;241.4
1762;20200314_1000;552.5;236.0;236.0
1763;20200314_1100;501.1;90.3;90.3
1764;20200314_1200;529.4;130.6;130.6
1765;20200314_1300;537.5;128.7;128.7
1766;20200314_1400;526.3;249.7;249.7
1767;20200314_1500;564.8;145.1;145.1
1768;20200314_1600;507.5;60.4;60.4
1769;20200314_1700;478.4;40.8;40.8
1770;20200314_1800;483.9;151.4;151.4
1771;20200314_1900;313.0;2.7;2.7
1772;20200314_2000;292.6;7.9;7.9
1773;20200314_2100;437.9;128.9;128.9
1774;20200314_2200;412.5;60.1;60.1
1775;20200314_2300;0.0;0.0;0.0
1776;20200315_0000;361.2;119.9;119.9
1777;20200315_0100;433.9;22.3;22.3
1778;20200315_0200;424.0;33.1;33.1
1779;20200315_0300;425.8;24.0;24.0
1780;20200315_0400;443.1;35.3;35.3
1781;20200315_0500;478.8;32.4;32.4
1782;20200315_0600;496.7;178.7;178.7
1783;20200315_0700;217.0;363.3;363.3
1784;20200315_0800;59.1;500.0;500.0
1785;20200315_0900;273.8;379.9;379.9
1786;20200315_1000;274.9;380.7;380.7
1787;20200315_1100;93.2;478.1;521.9
1788;20200315_1200;225.3;421.3;421.3
1789;20200315_1300;293.3;303.9;303.9
1790;20200315_1400;171.7;207.9;207.9
1791;20200315_1500;348.1;31.7;31.7
1792;20200315_1600;0.0;0.0;0.0
1793;20200315_1700;346.7;50.5;50.5
1794;20200315_1800;417.7;31.1;31.1
1795;20200315_1900;395.8;68.5;68.5
1796;20200315_2000;361.6;49.8;49.8
1797;20200315_2100;0.0;0.0;0.0
1798;20200315_2200;0.0;0.0;0.0
1799;20200315_2300;263.5;21.1;21.1
1800;20200316_0000;378.9;50.3;50.3
1801;20200316_0100;313.3;34.8;34.8
1802;20200316_0200;362.7;80.2;80.2
1803;20200316_0300;340.1;61.7;61.7
1804;20200316_0400;464.0;82.9;82.9
1805;20200316_0500;454.2;50.8;50.8
1806;20200316_0600;443.5;272.2;272.2
1807;20200316_0700;145.3;438.5;438.5
1808;20200316_0800;0.0;452.1;452.1
1809;20200316_0900;26.7;491.7;508.3
1810;20200316_1000;143.5;500.0;500.0
1811;20200316_1100;165.3;500.0;500.0
1812;20200316_1200;0.0;474.9;474.9
1813;20200316_1300;418.3;177.0;177.0
1814;20200316_1400;431.0;197.4;197.4
1815;20200316_1500;480.4;203.1;203.1
1816;20200316_1600;507.2;28.4;28.4
1817;20200316_1700;0.0;0.0;0.0
1818;20200316_1800;0.0;0.0;0.0
1819;20200316_1900;0.0;0.0;0.0
1820;20200316_2000;0.0;0.0;0.0
1821;20200316_2100;0.0;0.0;0.0
1822;20200316_2200;40.7;2.0;2.0
1823;20200316_2300;37.6;37.7;37.7
1824;20200317_0000;21.7;0.0;0.0
1825;20200317_0100;31.0;43.8;73.5
1826;20200317_0200;19.7;71.0;101.1
1827;20200317_0300;10.4;48.6;48.6
1828;20200317_0400;35.0;2.6;2.6
1829;20200317_0500;4.1;15.5;34.2
1830;20200317_0600;14.1;62.3;316.2
1831;20200317_0700;0.0;292.2;446.9
1832;20200317_0800;8.0;8.0;318.1
1833;20200317_0900;33.6;378.7;378.7
1834;20200317_1000;61.2;426.4;426.4
1835;20200317_1100;93.9;424.6;424.6
1836;20200317_1200;297.0;337.7;337.7
1837;20200317_1300;393.9;146.9;146.9
1838;20200317_1400;458.4;51.8;51.8
1839;20200317_1500;430.0;99.0;99.0
1840;20200317_1600;387.7;4.7;4.7
1841;20200317_1700;0.0;0.0;0.0
1842;20200317_1800;0.0;0.0;0.0
1843;20200317_1900;0.0;0.0;0.0
1844;20200317_2000;0.0;0.0;0.0
1845;20200317_2100;0.0;0.0;0.0
1846;20200317_2200;0.0;0.0;0.0
1847;20200317_2300;0.0;0.0;0.0
1848;20200318_0000;0.0;0.0;0.0
1849;20200318_0100;401.3;85.0;85.0
1850;20200318_0200;429.8;233.8;233.8
1851;20200318_0300;321.1;403.1;403.1
1852;20200318_0400;201.0;332.0;332.0
1853;20200318_0500;313.9;284.0;284.0
1854;20200318_0600;117.9;450.4;450.4
1855;20200318_0700;320.7;336.6;336.6
1856;20200318_0800;0.0;481.7;518.3
1857;20200318_0900;0.0;476.7;523.3
1858;20200318_1000;0.0;463.6;523.3
1859;20200318_1100;0.0;480.9;519.1
1860;20200318_1200;62.8;466.7;533.3
1861;20200318_1300;58.7;467.3;532.7
1862;20200318_1400;0.0;487.0;513.0
1863;20200318_1500;299.5;379.4;379.4
1864;20200318_1600;281.1;353.7;353.7
1865;20200318_1700;408.6;9.1;9.1
1866;20200318_1800;398.1;27.1;27.1
1867;20200318_1900;0.0;0.0;0.0
1868;20200318_2000;290.0;0.0;0.0
1869;20200318_2100;0.0;0.0;0.0
1870;20200318_2200;191.2;13.4;13.4
1871;20200318_2300;0.0;0.0;0.0
1872;20200319_0000;0.0;0.0;0.0
1873;20200319_0100;349.3;0.0;0.0
1874;20200319_0200;0.0;0.0;0.0
1875;20200319_0300;360.2;0.0;0.0
1876;20200319_0400;111.2;1.6;1.6
1877;20200319_0500;154.1;5.8;5.8
1878;20200319_0600;126.8;181.1;181.1
1879;20200319_0700;0.0;313.2;328.4
1880;20200319_0800;244.2;233.5;233.5
1881;20200319_0900;0.0;409.1;414.7
1882;20200319_1000;14.0;422.0;425.8
1883;20200319_1100;342.1;281.5;281.5
1884;20200319_1200;145.2;375.0;426.5
1885;20200319_1300;129.0;391.5;444.9
1886;20200319_1400;256.9;319.2;319.2
1887;20200319_1500;108.6;380.1;380.1
1888;20200319_1600;357.2;114.7;114.7
1889;20200319_1700;253.4;43.6;43.6
1890;20200319_1800;199.4;0.0;0.0
1891;20200319_1900;0.0;0.0;0.0
1892;20200319_2000;0.0;0.0;0.0
1893;20200319_2100;36.8;47.5;47.5
1894;20200319_2200;213.2;41.5;41.5
1895;20200319_2300;3.3;0.0;0.0
1896;20200320_0000;0.0;0.0;0.0
1897;20200320_0100;282.5;12.9;12.9
1898;20200320_0200;352.1;3.8;3.8
1899;20200320_0300;370.3;20.0;20.0
1900;20200320_0400;0.0;0.0;0.0
1901;20200320_0500;0.0;0.0;0.0
1902;20200320_0600;357.0;7.5;7.5
1903;20200320_0700;422.1;80.1;80.1
1904;20200320_0800;384.3;85.9;85.9
1905;20200320_0900;0.0;0.0;0.0
1906;20200320_1000;0.0;0.0;0.0
1907;20200320_1100;0.0;0.0;0.0
1908;20200320_1200;0.0;0.0;0.0
1909;20200320_1300;0.0;0.0;0.0
1910;20200320_1400;0.0;0.0;0.0
1911;20200320_1500;0.0;0.0;0.0
1912;20200320_1600;0.0;0.0;0.0
1913;20200320_1700;0.0;0.0;0.0
1914;20200320_1800;0.0;0.0;0.0
1915;20200320_1900;0.0;0.0;0.0
1916;20200320_2000;0.0;0.0;0.0
1917;20200320_2100;0.0;0.0;0.0
1918;20200320_2200;0.0;0.0;0.0
1919;20200320_2300;319.5;24.2;24.2
1920;20200321_0000;284.3;17.6;17.6
1921;20200321_0100;347.5;36.3;36.3
1922;20200321_0200;355.2;56.6;56.6
1923;20200321_0300;332.4;26.0;26.0
1924;20200321_0400;385.2;61.8;61.8
1925;20200321_0500;391.5;81.3;81.3
1926;20200321_0600;454.3;194.7;194.7
1927;20200321_0700;208.4;471.2;471.2
1928;20200321_0800;146.8;500.0;500.0
1929;20200321_0900;187.3;498.8;501.2
1930;20200321_1000;807.1;531.7;468.3
1931;20200321_1100;385.4;93.7;93.7
1932;20200321_1200;0.0;376.4;600.3
1933;20200321_1300;0.0;0.0;199.2
1934;20200321_1400;1.2;144.5;395.6
1935;20200321_1500;143.7;126.8;126.8
1936;20200321_1600;320.2;49.3;49.3
1937;20200321_1700;0.0;0.0;0.0
1938;20200321_1800;0.0;0.0;0.0
1939;20200321_1900;0.0;0.0;0.0
1940;20200321_2000;0.0;0.0;0.0
1941;20200321_2100;0.0;0.0;0.0
1942;20200321_2200;377.2;29.2;29.2
1943;20200321_2300;410.9;67.7;67.7
1944;20200322_0000;355.0;37.8;37.8
1945;20200322_0100;350.6;29.7;29.7
1946;20200322_0200;375.7;47.1;47.1
1947;20200322_0300;403.2;79.7;79.7
1948;20200322_0400;404.8;83.7;83.7
1949;20200322_0500;436.5;13.4;13.4
1950;20200322_0600;472.7;208.6;208.6
1951;20200322_0700;477.3;394.9;394.9
1952;20200322_0800;193.1;500.0;500.0
1953;20200322_0900;114.4;500.0;500.0
1954;20200322_1000;315.4;399.1;399.1
1955;20200322_1100;384.6;368.8;368.8
1956;20200322_1200;368.6;322.3;322.3
1957;20200322_1300;332.5;318.0;318.0
1958;20200322_1400;396.4;309.1;309.1
1959;20200322_1500;562.6;244.0;244.0
1960;20200322_1600;537.8;78.2;78.2
1961;20200322_1700;0.0;0.0;0.0
1962;20200322_1800;0.0;0.0;0.0
1963;20200322_1900;0.0;0.0;0.0
1964;20200322_2000;0.0;0.0;0.0
1965;20200322_2100;412.1;0.0;0.0
1966;20200322_2200;0.0;0.0;0.0
1967;20200322_2300;0.0;0.0;0.0
1968;20200323_0000;358.3;1.1;1.1
1969;20200323_0100;0.0;0.0;0.0
1970;20200323_0200;0.0;0.0;0.0
1971;20200323_0300;0.0;0.0;0.0
1972;20200323_0400;0.0;0.0;0.0
1973;20200323_0500;0.0;0.0;0.0
1974;20200323_0600;447.1;44.1;44.1
1975;20200323_0700;470.0;165.5;165.5
