;time;be_de;be_fr;de_fr
0;20200101_0000;565.9;0.0;0.0
1;20200101_0100;432.3;0.0;0.0
2;20200101_0200;485.9;0.0;0.0
3;20200101_0300;518.7;0.0;0.0
4;20200101_0400;516.4;0.0;0.0
5;20200101_0500;644.9;0.0;0.0
6;20200101_0600;283.3;0.0;0.0
7;20200101_0700;487.0;23.7;22.3
8;20200101_0800;0.0;0.0;0.0
9;20200101_0900;483.8;17.3;17.3
10;20200101_1000;521.1;161.5;161.5
11;20200101_1100;532.4;181.9;181.9
12;20200101_1200;500.0;353.2;353.2
13;20200101_1300;383.0;371.0;373.0
14;20200101_1400;438.3;463.1;464.6
15;20200101_1500;413.6;500.0;500.0
16;20200101_1600;400.2;408.9;408.9
17;20200101_1700;696.4;388.4;366.8
18;20200101_1800;717.4;234.9;234.9
19;20200101_1900;567.9;291.3;291.3
20;20200101_2000;458.1;222.9;222.9
21;20200101_2100;658.7;381.6;352.6
22;20200101_2200;860.1;495.0;340.2
23;20200101_2300;443.5;462.7;468.2
24;20200102_0000;749.0;384.8;356.6
25;20200102_0100;530.9;421.4;398.9
26;20200102_0200;408.8;494.8;494.8
27;20200102_0300;397.9;489.2;489.2
28;20200102_0400;553.1;439.7;395.7
29;20200102_0500;482.6;352.0;352.0
30;20200102_0600;526.9;440.8;440.8
31;20200102_0700;535.2;419.7;419.7
32;20200102_0800;746.9;171.7;62.1
33;20200102_0900;846.5;55.3;17.8
34;20200102_1000;865.1;0.0;0.0
35;20200102_1100;1019.0;0.0;0.0
36;20200102_1200;898.4;0.0;0.0
37;20200102_1300;908.1;128.1;83.2
38;20200102_1400;760.9;157.0;130.6
39;20200102_1500;545.0;258.8;138.1
40;20200102_1600;458.6;201.8;187.0
41;20200102_1700;466.2;213.2;199.2
42;20200102_1800;465.8;192.3;180.7
43;20200102_1900;467.5;189.1;177.6
44;20200102_2000;437.2;153.4;144.3
45;20200102_2100;528.4;111.9;105.5
46;20200102_2200;276.1;62.4;58.8
47;20200102_2300;253.7;67.5;63.5
48;20200103_0000;256.3;0.0;0.0
49;20200103_0100;265.2;0.0;0.0
50;20200103_0200;351.8;0.0;0.0
51;20200103_0300;673.5;21.1;21.1
52;20200103_0400;696.7;45.3;45.3
53;20200103_0500;386.5;0.0;0.0
54;20200103_0600;221.3;0.0;0.0
55;20200103_0700;331.0;0.0;0.0
56;20200103_0800;805.7;0.0;0.0
57;20200103_0900;823.5;0.0;0.0
58;20200103_1000;833.3;0.0;0.0
59;20200103_1100;930.2;0.0;0.0
60;20200103_1200;0.0;0.0;0.0
61;20200103_1300;725.0;177.6;140.7
62;20200103_1400;325.3;18.1;18.1
63;20200103_1500;212.4;81.2;131.6
64;20200103_1600;332.4;201.8;186.1
65;20200103_1700;588.3;540.7;459.3
66;20200103_1800;810.8;245.6;227.4
67;20200103_1900;650.0;487.3;431.0
68;20200103_2000;749.0;335.0;335.0
69;20200103_2100;510.4;512.6;487.4
70;20200103_2200;427.9;500.0;500.0
71;20200103_2300;402.1;500.0;500.0
72;20200104_0000;386.6;500.0;500.0
73;20200104_0100;377.4;500.0;500.0
74;20200104_0200;373.0;500.0;500.0
75;20200104_0300;370.4;500.0;500.0
76;20200104_0400;376.1;500.0;500.0
77;20200104_0500;390.9;500.0;500.0
78;20200104_0600;427.2;500.0;500.0
79;20200104_0700;379.5;500.0;500.0
80;20200104_0800;511.9;268.8;268.8
81;20200104_0900;354.3;153.7;153.7
82;20200104_1000;0.0;0.0;0.0
83;20200104_1100;0.0;0.0;0.0
84;20200104_1200;0.0;0.0;0.0
85;20200104_1300;729.0;0.0;0.0
86;20200104_1400;0.0;0.0;0.0
87;20200104_1500;0.0;0.0;0.0
88;20200104_1600;504.2;239.8;221.1
89;20200104_1700;418.4;262.6;297.2
90;20200104_1800;436.7;277.9;363.0
91;20200104_1900;262.5;37.1;34.7
92;20200104_2000;257.9;0.0;0.0
93;20200104_2100;302.7;0.0;0.0
94;20200104_2200;366.0;0.0;0.0
95;20200104_2300;405.1;0.0;0.0
96;20200105_0000;559.9;0.0;0.0
97;20200105_0100;633.9;0.0;0.0
98;20200105_0200;621.2;0.0;0.0
99;20200105_0300;596.7;0.0;0.0
100;20200105_0400;496.1;0.0;0.0
101;20200105_0500;476.7;0.0;0.0
102;20200105_0600;467.4;0.0;0.0
103;20200105_0700;615.5;0.0;0.0
104;20200105_0800;600.9;0.0;0.0
105;20200105_0900;0.0;0.0;0.0
106;20200105_1000;695.0;0.0;0.0
107;20200105_1100;0.0;0.0;0.0
108;20200105_1200;0.0;0.0;0.0
109;20200105_1300;0.0;0.0;0.0
110;20200105_1400;784.8;0.0;0.0
111;20200105_1500;0.0;0.0;0.0
112;20200105_1600;406.8;31.4;29.5
113;20200105_1700;387.5;139.1;149.6
114;20200105_1800;431.7;207.3;201.8
115;20200105_1900;422.4;194.0;189.6
116;20200105_2000;307.5;131.6;119.1
117;20200105_2100;488.1;206.8;201.9
118;20200105_2200;474.6;111.6;104.6
119;20200105_2300;485.1;110.5;103.3
120;20200106_0000;657.3;11.9;11.0
121;20200106_0100;573.2;0.0;0.0
122;20200106_0200;653.5;0.0;0.0
123;20200106_0300;664.4;0.0;0.0
124;20200106_0400;340.8;31.3;29.0
125;20200106_0500;278.4;0.0;0.0
126;20200106_0600;477.5;0.0;0.0
127;20200106_0700;439.4;0.0;0.0
128;20200106_0800;729.5;0.0;0.0
129;20200106_0900;0.0;0.0;0.0
130;20200106_1000;0.0;0.0;0.0
131;20200106_1100;0.0;0.0;0.0
132;20200106_1200;945.7;0.0;0.0
133;20200106_1300;0.0;0.0;0.0
134;20200106_1400;0.0;0.0;0.0
135;20200106_1500;0.0;0.0;0.0
136;20200106_1600;289.8;29.6;27.6
137;20200106_1700;485.5;216.9;209.7
138;20200106_1800;503.0;186.3;174.5
139;20200106_1900;452.0;139.7;130.9
140;20200106_2000;281.4;32.6;30.5
141;20200106_2100;217.5;0.0;0.0
142;20200106_2200;26.3;0.0;0.0
143;20200106_2300;247.9;0.0;0.0
144;20200107_0000;331.8;0.0;0.0
145;20200107_0100;440.9;0.0;0.0
146;20200107_0200;492.8;0.0;0.0
147;20200107_0300;486.3;0.0;0.0
148;20200107_0400;471.0;0.0;0.0
149;20200107_0500;520.4;0.0;0.0
150;20200107_0600;284.0;0.0;0.0
151;20200107_0700;217.9;0.0;0.0
152;20200107_0800;644.9;0.0;0.0
153;20200107_0900;0.0;0.0;0.0
154;20200107_1000;0.0;0.0;0.0
155;20200107_1100;0.0;0.0;0.0
156;20200107_1200;0.0;0.0;0.0
157;20200107_1300;0.0;0.0;0.0
158;20200107_1400;0.0;0.0;0.0
159;20200107_1500;641.6;0.0;0.0
160;20200107_1600;164.5;0.0;0.0
161;20200107_1700;438.7;123.3;114.8
162;20200107_1800;302.3;55.9;52.5
163;20200107_1900;402.2;107.4;107.7
164;20200107_2000;182.5;46.9;43.5
165;20200107_2100;469.0;0.0;0.0
166;20200107_2200;267.4;0.0;0.0
167;20200107_2300;312.7;0.0;0.0
168;20200108_0000;0.0;0.0;0.0
169;20200108_0100;293.4;0.0;0.0
170;20200108_0200;384.9;0.0;0.0
171;20200108_0300;393.6;0.0;0.0
172;20200108_0400;557.4;15.7;14.6
173;20200108_0500;36.8;0.0;0.0
174;20200108_0600;0.0;0.0;0.0
175;20200108_0700;279.9;0.0;0.0
176;20200108_0800;761.4;0.0;0.0
177;20200108_0900;798.4;0.0;0.0
178;20200108_1000;0.0;0.0;0.0
179;20200108_1100;0.0;0.0;0.0
180;20200108_1200;0.0;0.0;0.0
181;20200108_1300;0.0;0.0;0.0
182;20200108_1400;0.0;0.0;0.0
183;20200108_1500;278.8;0.0;0.0
184;20200108_1600;81.0;0.0;0.0
185;20200108_1700;258.6;39.2;36.8
186;20200108_1800;327.2;64.7;60.8
187;20200108_1900;274.9;34.0;32.0
188;20200108_2000;530.2;0.0;0.0
189;20200108_2100;402.2;0.0;0.0
190;20200108_2200;297.2;0.0;0.0
191;20200108_2300;300.4;0.0;0.0
192;20200109_0000;336.5;0.0;0.0
193;20200109_0100;463.6;0.0;0.0
194;20200109_0200;512.3;0.0;0.0
195;20200109_0300;501.9;0.0;0.0
196;20200109_0400;540.8;0.0;0.0
197;20200109_0500;512.2;0.0;0.0
198;20200109_0600;14.3;0.0;0.0
199;20200109_0700;406.7;0.0;0.0
200;20200109_0800;687.5;0.0;0.0
201;20200109_0900;826.9;0.0;0.0
202;20200109_1000;0.0;0.0;0.0
203;20200109_1100;0.0;0.0;0.0
204;20200109_1200;394.7;44.5;44.5
205;20200109_1300;366.2;174.8;174.8
206;20200109_1400;338.4;214.8;268.8
207;20200109_1500;414.0;365.2;407.3
208;20200109_1600;337.9;239.9;385.2
209;20200109_1700;485.4;342.8;376.0
210;20200109_1800;706.5;227.6;211.4
211;20200109_1900;512.8;388.4;390.1
212;20200109_2000;463.5;168.9;150.7
213;20200109_2100;612.7;224.6;224.6
214;20200109_2200;484.3;50.2;45.1
215;20200109_2300;432.0;71.4;66.7
216;20200110_0000;382.4;0.0;0.0
217;20200110_0100;473.1;0.0;0.0
218;20200110_0200;242.6;0.0;0.0
219;20200110_0300;286.4;0.0;0.0
220;20200110_0400;320.2;18.3;17.2
221;20200110_0500;187.3;0.0;0.0
222;20200110_0600;199.2;0.0;0.0
223;20200110_0700;234.5;0.0;0.0
224;20200110_0800;706.6;0.0;0.0
225;20200110_0900;0.0;0.0;0.0
226;20200110_1000;0.0;0.0;0.0
227;20200110_1100;0.0;0.0;0.0
228;20200110_1200;0.0;0.0;0.0
229;20200110_1300;828.9;0.0;0.0
230;20200110_1400;944.7;0.0;0.0
231;20200110_1500;684.8;181.5;128.4
232;20200110_1600;516.6;262.2;371.6
233;20200110_1700;453.7;215.9;226.7
234;20200110_1800;471.3;232.9;220.3
235;20200110_1900;430.2;180.6;229.5
236;20200110_2000;438.6;213.5;273.8
237;20200110_2100;477.6;152.8;151.0
238;20200110_2200;418.7;111.3;104.0
239;20200110_2300;456.0;119.5;111.7
240;20200111_0000;482.9;140.0;129.6
241;20200111_0100;489.7;252.0;274.5
242;20200111_0200;469.8;241.9;241.9
243;20200111_0300;459.5;134.4;184.1
244;20200111_0400;477.2;194.8;268.4
245;20200111_0500;347.1;314.2;345.6
246;20200111_0600;393.2;385.8;443.0
247;20200111_0700;355.6;442.2;442.2
248;20200111_0800;278.2;251.8;316.9
249;20200111_0900;365.6;204.0;245.5
250;20200111_1000;367.6;291.0;361.9
251;20200111_1100;365.1;323.5;402.0
252;20200111_1200;345.2;281.0;360.2
253;20200111_1300;355.9;288.0;364.7
254;20200111_1400;379.7;288.4;322.0
255;20200111_1500;455.5;347.5;347.5
256;20200111_1600;505.7;362.2;362.2
257;20200111_1700;780.9;245.8;218.5
258;20200111_1800;450.4;225.9;212.7
259;20200111_1900;442.8;208.4;198.6
260;20200111_2000;449.0;166.3;160.8
261;20200111_2100;417.0;98.3;91.9
262;20200111_2200;200.0;0.0;0.0
263;20200111_2300;145.7;0.0;0.0
264;20200112_0000;212.3;0.0;0.0
265;20200112_0100;293.9;0.0;0.0
266;20200112_0200;297.8;0.0;0.0
267;20200112_0300;330.3;0.0;0.0
268;20200112_0400;365.0;0.0;0.0
269;20200112_0500;344.7;0.0;0.0
270;20200112_0600;414.8;0.0;0.0
271;20200112_0700;712.8;74.3;74.3
272;20200112_0800;809.0;0.0;0.0
273;20200112_0900;932.3;0.0;0.0
274;20200112_1000;0.0;0.0;0.0
275;20200112_1100;0.0;0.0;0.0
276;20200112_1200;0.0;0.0;0.0
277;20200112_1300;869.1;0.0;0.0
278;20200112_1400;0.0;0.0;0.0
279;20200112_1500;0.0;0.0;0.0
280;20200112_1600;422.9;292.3;292.3
281;20200112_1700;916.4;453.9;429.9
282;20200112_1800;829.7;372.8;372.8
283;20200112_1900;813.2;381.3;381.3
284;20200112_2000;738.6;396.4;396.4
285;20200112_2100;623.3;388.4;388.4
286;20200112_2200;637.7;425.3;425.3
287;20200112_2300;403.5;450.9;450.9
288;20200113_0000;746.2;231.2;231.2
289;20200113_0100;665.9;22.0;20.4
290;20200113_0200;597.1;40.8;36.4
291;20200113_0300;530.6;26.2;24.6
292;20200113_0400;544.5;27.6;25.8
293;20200113_0500;418.8;85.1;85.1
294;20200113_0600;603.2;263.7;244.5
295;20200113_0700;535.2;439.8;439.8
296;20200113_0800;334.7;257.8;257.9
297;20200113_0900;276.6;129.2;143.6
298;20200113_1000;216.3;100.0;132.0
299;20200113_1100;228.6;105.9;126.9
300;20200113_1200;310.6;116.9;116.9
301;20200113_1300;352.1;124.6;124.6
302;20200113_1400;371.7;116.7;116.7
303;20200113_1500;404.7;210.6;223.8
304;20200113_1600;310.1;204.6;325.1
305;20200113_1700;519.8;252.0;349.5
306;20200113_1800;545.2;266.5;284.1
307;20200113_1900;527.1;177.5;165.3
308;20200113_2000;166.8;28.9;27.1
309;20200113_2100;131.3;33.1;32.2
310;20200113_2200;334.6;0.0;0.0
311;20200113_2300;170.5;0.0;0.0
312;20200114_0000;183.7;0.0;0.0
313;20200114_0100;348.9;0.0;0.0
314;20200114_0200;372.4;0.0;0.0
315;20200114_0300;491.0;0.0;0.0
316;20200114_0400;537.2;0.0;0.0
317;20200114_0500;556.6;0.0;0.0
318;20200114_0600;164.6;0.0;0.0
319;20200114_0700;268.3;0.0;0.0
320;20200114_0800;545.8;0.0;0.0
321;20200114_0900;689.6;0.0;0.0
322;20200114_1000;0.0;0.0;0.0
323;20200114_1100;0.0;0.0;0.0
324;20200114_1200;0.0;0.0;0.0
325;20200114_1300;894.3;0.0;0.0
326;20200114_1400;0.0;0.0;0.0
327;20200114_1500;665.5;68.4;38.4
328;20200114_1600;503.3;386.9;386.9
329;20200114_1700;867.5;577.0;343.5
330;20200114_1800;864.8;615.6;310.0
331;20200114_1900;791.9;649.0;327.4
332;20200114_2000;753.1;613.5;354.6
333;20200114_2100;648.1;581.6;396.2
334;20200114_2200;610.9;482.0;462.7
335;20200114_2300;376.3;466.9;466.9
336;20200115_0000;353.3;455.3;455.3
337;20200115_0100;412.6;406.6;406.6
338;20200115_0200;617.0;211.9;211.9
339;20200115_0300;440.8;163.6;241.6
340;20200115_0400;308.7;254.9;316.9
341;20200115_0500;324.5;287.1;308.1
342;20200115_0600;382.1;283.5;297.8
343;20200115_0700;348.4;163.4;159.7
344;20200115_0800;0.0;0.0;0.0
345;20200115_0900;0.0;0.0;0.0
346;20200115_1000;0.0;0.0;0.0
347;20200115_1100;335.1;76.2;76.2
348;20200115_1200;348.9;165.1;165.1
349;20200115_1300;383.2;191.1;218.2
350;20200115_1400;347.5;239.7;303.7
351;20200115_1500;417.1;222.8;353.6
352;20200115_1600;355.9;280.1;287.9
353;20200115_1700;462.1;207.8;193.9
354;20200115_1800;452.6;165.0;153.8
355;20200115_1900;700.8;381.0;381.0
356;20200115_2000;757.9;404.8;404.8
357;20200115_2100;654.6;431.9;431.9
358;20200115_2200;545.7;481.6;462.2
359;20200115_2300;446.9;314.4;314.4
360;20200116_0000;335.1;264.9;264.9
361;20200116_0100;360.3;241.1;278.6
362;20200116_0200;355.9;198.7;214.8
363;20200116_0300;344.8;184.1;199.8
364;20200116_0400;282.8;174.5;217.6
365;20200116_0500;284.6;227.9;280.7
366;20200116_0600;358.2;228.7;224.4
367;20200116_0700;340.2;124.5;176.0
368;20200116_0800;386.4;114.0;114.0
369;20200116_0900;786.0;0.0;0.0
370;20200116_1000;0.0;0.0;0.0
371;20200116_1100;0.0;0.0;0.0
372;20200116_1200;475.6;40.3;40.3
373;20200116_1300;484.2;42.2;42.2
374;20200116_1400;577.7;96.9;55.9
375;20200116_1500;380.3;15.9;14.8
376;20200116_1600;195.3;53.2;73.1
377;20200116_1700;459.5;183.4;174.4
378;20200116_1800;494.8;195.9;183.5
379;20200116_1900;322.8;77.8;73.0
380;20200116_2000;79.7;20.2;18.9
381;20200116_2100;0.0;0.0;0.0
382;20200116_2200;242.8;0.0;0.0
383;20200116_2300;254.8;0.0;0.0
384;20200117_0000;305.5;0.0;0.0
385;20200117_0100;355.3;0.0;0.0
386;20200117_0200;376.4;0.0;0.0
387;20200117_0300;426.9;0.0;0.0
388;20200117_0400;461.7;0.0;0.0
389;20200117_0500;422.7;0.0;0.0
390;20200117_0600;155.9;0.0;0.0
391;20200117_0700;262.6;0.0;0.0
392;20200117_0800;450.9;0.0;0.0
393;20200117_0900;0.0;0.0;0.0
394;20200117_1000;961.7;0.0;0.0
395;20200117_1100;905.1;0.0;0.0
396;20200117_1200;0.0;0.0;0.0
397;20200117_1300;0.0;0.0;0.0
398;20200117_1400;0.0;0.0;0.0
399;20200117_1500;607.6;0.0;0.0
400;20200117_1600;141.2;0.0;0.0
401;20200117_1700;299.4;15.6;14.6
402;20200117_1800;254.8;36.2;34.0
403;20200117_1900;257.8;38.2;35.8
404;20200117_2000;275.2;100.7;127.2
405;20200117_2100;458.4;37.5;33.7
406;20200117_2200;471.7;17.3;16.2
407;20200117_2300;195.0;0.0;0.0
408;20200118_0000;652.9;92.8;92.8
409;20200118_0100;519.8;239.7;239.7
410;20200118_0200;618.4;254.8;254.8
411;20200118_0300;641.6;310.3;310.3
412;20200118_0400;675.1;328.2;320.2
413;20200118_0500;413.6;335.1;335.1
414;20200118_0600;507.0;354.7;354.7
415;20200118_0700;456.7;336.0;336.0
416;20200118_0800;476.2;87.1;44.3
417;20200118_0900;0.0;0.0;0.0
418;20200118_1000;0.0;0.0;0.0
419;20200118_1100;0.0;0.0;0.0
420;20200118_1200;0.0;0.0;0.0
421;20200118_1300;314.9;23.7;23.7
422;20200118_1400;305.4;123.5;123.5
423;20200118_1500;450.6;252.5;285.4
424;20200118_1600;361.2;500.0;500.0
425;20200118_1700;601.2;533.5;466.5
426;20200118_1800;705.0;537.6;462.4
427;20200118_1900;710.3;578.0;422.0
428;20200118_2000;728.5;525.9;474.1
429;20200118_2100;670.8;519.5;480.5
430;20200118_2200;433.2;423.5;423.5
431;20200118_2300;539.7;476.0;468.9
432;20200119_0000;415.8;491.0;491.0
433;20200119_0100;402.7;500.0;500.0
434;20200119_0200;396.9;497.6;497.6
435;20200119_0300;406.0;481.1;481.1
436;20200119_0400;438.1;443.1;443.1
437;20200119_0500;452.5;485.6;485.6
438;20200119_0600;419.2;437.5;437.5
439;20200119_0700;329.7;373.6;373.6
440;20200119_0800;286.2;101.8;101.8
441;20200119_0900;95.6;6.7;6.7
442;20200119_1000;154.7;8.9;8.9
443;20200119_1100;174.4;4.0;4.0
444;20200119_1200;0.0;0.0;0.0
445;20200119_1300;226.5;28.1;28.1
446;20200119_1400;216.1;100.1;130.3
447;20200119_1500;369.6;201.7;268.9
448;20200119_1600;337.9;500.0;500.0
449;20200119_1700;688.6;538.6;398.0
450;20200119_1800;733.5;568.6;362.6
451;20200119_1900;735.8;605.6;366.6
452;20200119_2000;743.8;576.5;341.4
453;20200119_2100;521.6;250.5;253.4
454;20200119_2200;491.6;474.6;473.6
455;20200119_2300;358.1;420.3;420.3
456;20200120_0000;614.4;126.1;126.1
457;20200120_0100;698.5;48.2;44.9
458;20200120_0200;680.0;196.5;174.0
459;20200120_0300;350.7;359.1;359.1
460;20200120_0400;278.5;317.9;317.9
461;20200120_0500;412.2;222.3;222.3
462;20200120_0600;707.2;118.4;110.3
463;20200120_0700;355.8;262.1;326.6
464;20200120_0800;189.6;50.4;50.4
465;20200120_0900;0.0;0.0;0.0
466;20200120_1000;76.4;25.3;25.3
467;20200120_1100;180.1;83.7;107.6
468;20200120_1200;237.9;118.4;181.5
469;20200120_1300;317.7;157.6;249.2
470;20200120_1400;338.5;231.8;298.5
471;20200120_1500;223.8;361.8;477.0
472;20200120_1600;359.8;500.0;500.0
473;20200120_1700;617.1;552.8;447.2
474;20200120_1800;665.5;542.8;409.4
475;20200120_1900;656.4;576.2;423.8
476;20200120_2000;762.2;597.8;317.4
477;20200120_2100;684.1;593.6;406.4
478;20200120_2200;468.3;500.0;500.0
479;20200120_2300;402.8;500.0;500.0
480;20200121_0000;368.5;454.3;454.3
481;20200121_0100;361.9;462.7;462.7
482;20200121_0200;375.5;500.0;500.0
483;20200121_0300;382.3;500.0;500.0
484;20200121_0400;406.8;500.0;500.0
485;20200121_0500;541.0;425.1;416.6
486;20200121_0600;666.4;552.0;405.1
487;20200121_0700;533.4;457.0;457.0
488;20200121_0800;350.4;346.0;346.0
489;20200121_0900;477.0;235.8;245.8
490;20200121_1000;426.6;195.9;199.4
491;20200121_1100;425.2;202.0;215.8
492;20200121_1200;382.7;218.5;265.3
493;20200121_1300;388.8;254.8;320.6
494;20200121_1400;375.5;307.8;357.2
495;20200121_1500;403.8;455.5;486.3
496;20200121_1600;467.3;379.7;379.7
497;20200121_1700;610.9;548.5;451.5
498;20200121_1800;555.8;384.3;352.6
499;20200121_1900;562.0;417.4;358.3
500;20200121_2000;566.2;459.5;399.7
501;20200121_2100;561.3;533.4;466.6
502;20200121_2200;508.8;504.0;496.0
503;20200121_2300;416.9;500.0;500.0
504;20200122_0000;623.4;389.7;385.3
505;20200122_0100;490.2;376.1;376.1
506;20200122_0200;485.7;373.3;373.3
507;20200122_0300;482.6;358.8;358.8
508;20200122_0400;383.2;490.1;490.1
509;20200122_0500;348.4;418.3;418.3
510;20200122_0600;455.5;382.4;335.0
511;20200122_0700;412.0;148.0;188.0
512;20200122_0800;510.1;137.7;94.3
513;20200122_0900;734.8;21.5;6.4
514;20200122_1000;822.9;134.2;39.8
515;20200122_1100;566.9;278.5;222.1
516;20200122_1200;490.3;321.4;321.4
517;20200122_1300;418.1;347.7;375.9
518;20200122_1400;358.9;302.7;362.2
519;20200122_1500;420.6;403.3;436.8
520;20200122_1600;456.5;375.8;375.8
521;20200122_1700;371.9;328.7;328.7
522;20200122_1800;501.5;263.6;263.6
523;20200122_1900;602.8;213.8;213.8
524;20200122_2000;432.3;162.3;215.1
525;20200122_2100;432.7;122.5;163.7
526;20200122_2200;254.6;35.3;32.9
527;20200122_2300;137.2;0.0;0.0
528;20200123_0000;251.1;0.0;0.0
529;20200123_0100;264.1;0.0;0.0
530;20200123_0200;267.1;0.0;0.0
531;20200123_0300;319.4;0.0;0.0
532;20200123_0400;430.5;0.0;0.0
533;20200123_0500;251.2;0.0;0.0
534;20200123_0600;0.0;0.0;0.0
535;20200123_0700;156.1;0.0;0.0
536;20200123_0800;674.2;0.0;0.0
537;20200123_0900;559.8;0.0;0.0
538;20200123_1000;0.0;0.0;0.0
539;20200123_1100;0.0;0.0;0.0
540;20200123_1200;0.0;0.0;0.0
541;20200123_1300;913.3;0.0;0.0
542;20200123_1400;0.0;0.0;0.0
543;20200123_1500;772.6;0.0;0.0
544;20200123_1600;53.2;0.0;0.0
545;20200123_1700;452.1;203.5;188.9
546;20200123_1800;443.8;145.5;134.8
547;20200123_1900;476.2;226.4;301.6
548;20200123_2000;423.0;178.6;246.6
549;20200123_2100;463.2;118.6;105.4
550;20200123_2200;679.1;263.2;249.5
551;20200123_2300;493.7;80.1;80.1
552;20200124_0000;283.3;0.0;0.0
553;20200124_0100;242.8;60.5;68.7
554;20200124_0200;336.3;89.9;122.8
555;20200124_0300;378.3;142.9;142.9
556;20200124_0400;188.6;52.6;52.6
557;20200124_0500;182.9;82.5;93.9
558;20200124_0600;257.9;26.9;25.2
559;20200124_0700;461.2;0.0;0.0
560;20200124_0800;594.3;0.0;0.0
561;20200124_0900;585.3;0.0;0.0
562;20200124_1000;0.0;0.0;0.0
563;20200124_1100;0.0;0.0;0.0
564;20200124_1200;0.0;0.0;0.0
565;20200124_1300;0.0;0.0;0.0
566;20200124_1400;0.0;0.0;0.0
567;20200124_1500;0.0;0.0;0.0
568;20200124_1600;114.6;0.0;0.0
569;20200124_1700;106.5;27.1;25.5
570;20200124_1800;169.6;37.4;35.1
571;20200124_1900;96.7;0.0;0.0
572;20200124_2000;415.5;0.0;0.0
573;20200124_2100;275.4;0.0;0.0
574;20200124_2200;298.1;29.4;27.6
575;20200124_2300;471.1;52.5;49.0
576;20200125_0000;523.4;87.8;81.7
577;20200125_0100;449.2;131.3;177.3
578;20200125_0200;356.4;95.3;130.0
579;20200125_0300;351.9;113.0;107.9
580;20200125_0400;413.7;120.1;157.0
581;20200125_0500;430.9;0.0;0.0
582;20200125_0600;443.0;0.0;0.0
583;20200125_0700;500.1;0.0;0.0
584;20200125_0800;533.7;0.0;0.0
585;20200125_0900;493.6;0.0;0.0
586;20200125_1000;0.0;0.0;0.0
587;20200125_1100;0.0;0.0;0.0
588;20200125_1200;647.8;0.0;0.0
589;20200125_1300;1141.3;0.0;0.0
590;20200125_1400;0.0;0.0;0.0
591;20200125_1500;0.0;0.0;0.0
592;20200125_1600;606.5;0.0;0.0
593;20200125_1700;0.0;0.0;0.0
594;20200125_1800;79.6;0.0;0.0
595;20200125_1900;111.5;0.0;0.0
596;20200125_2000;114.9;0.0;0.0
597;20200125_2100;248.6;0.0;0.0
598;20200125_2200;331.0;0.0;0.0
599;20200125_2300;319.1;0.0;0.0
600;20200126_0000;359.0;0.0;0.0
601;20200126_0100;433.7;0.0;0.0
602;20200126_0200;448.6;0.0;0.0
603;20200126_0300;456.1;0.0;0.0
604;20200126_0400;435.3;0.0;0.0
605;20200126_0500;451.6;0.0;0.0
606;20200126_0600;516.4;0.0;0.0
607;20200126_0700;513.1;0.0;0.0
608;20200126_0800;678.3;0.0;0.0
609;20200126_0900;821.6;0.0;0.0
610;20200126_1000;0.0;0.0;0.0
611;20200126_1100;0.0;0.0;0.0
612;20200126_1200;0.0;0.0;0.0
613;20200126_1300;0.0;0.0;0.0
614;20200126_1400;0.0;0.0;0.0
615;20200126_1500;0.0;0.0;0.0
616;20200126_1600;618.4;104.2;104.2
617;20200126_1700;545.5;331.6;331.6
618;20200126_1800;470.1;263.1;351.6
619;20200126_1900;394.3;161.5;216.4
620;20200126_2000;142.3;38.1;52.0
621;20200126_2100;216.1;0.0;0.0
622;20200126_2200;211.1;0.0;0.0
623;20200126_2300;288.3;0.0;0.0
624;20200127_0000;350.1;0.0;0.0
625;20200127_0100;412.0;0.0;0.0
626;20200127_0200;462.2;0.0;0.0
627;20200127_0300;415.4;0.0;0.0
628;20200127_0400;432.6;0.0;0.0
629;20200127_0500;416.8;0.0;0.0
630;20200127_0600;0.0;0.0;0.0
631;20200127_0700;186.5;0.0;0.0
632;20200127_0800;651.1;0.0;0.0
633;20200127_0900;0.0;0.0;0.0
634;20200127_1000;0.0;0.0;0.0
635;20200127_1100;0.0;0.0;0.0
636;20200127_1200;0.0;0.0;0.0
637;20200127_1300;834.7;0.0;0.0
638;20200127_1400;0.0;0.0;0.0
639;20200127_1500;0.0;0.0;0.0
640;20200127_1600;170.1;0.0;0.0
641;20200127_1700;224.7;30.4;28.5
642;20200127_1800;250.0;35.0;32.8
643;20200127_1900;283.3;29.9;28.1
644;20200127_2000;142.7;0.0;0.0
645;20200127_2100;135.7;0.0;0.0
646;20200127_2200;181.2;0.0;0.0
647;20200127_2300;212.4;0.0;0.0
648;20200128_0000;303.1;0.0;0.0
649;20200128_0100;397.6;0.0;0.0
650;20200128_0200;467.3;0.0;0.0
651;20200128_0300;472.3;0.0;0.0
652;20200128_0400;437.1;0.0;0.0
653;20200128_0500;468.1;0.0;0.0
654;20200128_0600;123.6;0.0;0.0
655;20200128_0700;342.9;0.0;0.0
656;20200128_0800;695.8;0.0;0.0
657;20200128_0900;0.0;0.0;0.0
658;20200128_1000;0.0;0.0;0.0
659;20200128_1100;0.0;0.0;0.0
660;20200128_1200;0.0;0.0;0.0
661;20200128_1300;0.0;0.0;0.0
662;20200128_1400;0.0;0.0;0.0
663;20200128_1500;0.0;0.0;0.0
664;20200128_1600;434.6;133.8;132.6
